,Country,Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
364,Slovakia,26571,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,24.0,75.2,3.4,38.1,Database 2
365,Slovakia,26572,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
366,Slovakia,26573,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
367,Slovakia,26574,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,27.0,80.6,3.4,38.1,Database 2
368,Slovakia,26575,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,27.0,80.6,3.4,38.1,Database 2
369,Slovakia,26576,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,27.0,80.6,3.4,38.1,Database 2
370,Slovakia,26577,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
371,Slovakia,26578,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,0.0,cooler,,,3.4,38.1,Database 2
372,Slovakia,26579,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
373,Slovakia,26580,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
374,Slovakia,26581,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
375,Slovakia,26582,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
376,Slovakia,26583,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
377,Slovakia,26584,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,cooler,24.0,75.2,3.4,38.1,Database 2
378,Slovakia,26585,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
379,Slovakia,26586,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
380,Slovakia,26587,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
381,Slovakia,26588,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
382,Slovakia,26589,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
383,Slovakia,26590,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,27.0,80.6,3.4,38.1,Database 2
384,Slovakia,26591,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,27.0,80.6,3.4,38.1,Database 2
385,Slovakia,26592,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,-2.0,1.0,no change,27.0,80.6,3.4,38.1,Database 2
386,Slovakia,26593,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,27.0,80.6,3.4,38.1,Database 2
387,Slovakia,26594,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
388,Slovakia,26595,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
389,Slovakia,26596,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,-1.0,0.0,warmer,,,3.4,38.1,Database 2
390,Slovakia,26597,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
391,Slovakia,26598,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
392,Slovakia,26599,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,cooler,,,3.4,38.1,Database 2
393,Slovakia,26600,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,0.0,cooler,,,3.4,38.1,Database 2
394,Slovakia,26601,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,warmer,,,3.4,38.1,Database 2
395,Slovakia,26602,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
396,Slovakia,26603,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
397,Slovakia,26604,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
398,Slovakia,26605,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,0.0,cooler,,,3.4,38.1,Database 2
399,Slovakia,26606,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,warmer,,,3.4,38.1,Database 2
400,Slovakia,26607,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
401,Slovakia,26608,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
402,Slovakia,26609,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,0.0,cooler,,,3.4,38.1,Database 2
403,Slovakia,26610,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,cooler,,,3.4,38.1,Database 2
404,Slovakia,26611,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
405,Slovakia,26612,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
406,Slovakia,26613,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
407,Slovakia,26614,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,0.0,1.0,no change,,,3.4,38.1,Database 2
408,Slovakia,26615,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,0.0,cooler,,,3.4,38.1,Database 2
409,Slovakia,26616,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,2.0,1.0,no change,,,3.4,38.1,Database 2
410,Slovakia,26617,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
411,Slovakia,26618,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,,,3.4,38.1,Database 2
412,Slovakia,26619,"Pustayova, H. Evaluation of Energy Performance and Thermal Comfort of Dwellings in the Process of Refurbishment, Doctoral thesis (2013), Slovak University of Technology.","Pustayova, Hana",2011.0,Winter,Cfb,Temperate oceanic,Bratislava,Multifamily housing,Naturally Ventilated,Mechanical Heating,1.0,1.0,no change,22.0,71.6,3.4,38.1,Database 2
