,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (¡C),Thermal sensation,PMV,PPD,SET,Clo,Met
79075,23.6,48.2,0.1,18.3,0.0,0.0,5.0,25.38,0.65,1.2
79077,23.6,48.2,0.1,18.3,0.0,-0.6,12.0,22.91,0.35,1.2
79085,23.6,48.2,0.1,18.3,0.0,-0.5,9.0,23.34,0.4,1.2
79090,23.6,48.2,0.1,18.3,0.0,-0.1,5.0,24.99,0.6,1.2
79091,23.6,48.2,0.1,18.3,0.0,0.0,5.0,25.38,0.65,1.2
79092,23.6,48.2,0.1,18.3,0.0,-0.5,9.0,23.34,0.4,1.2
79093,23.6,48.2,0.1,18.3,0.0,-0.6,12.0,22.91,0.35,1.2
79098,22.8,46.1,0.13,18.3,0.0,-0.9,20.0,22.55,0.4,1.2
79108,22.8,46.1,0.13,18.3,0.0,-0.9,20.0,22.55,0.4,1.2
79113,22.8,46.1,0.13,18.3,0.0,-0.4,8.0,24.2,0.6,1.2
79115,22.8,46.1,0.13,18.3,0.0,-0.4,8.0,24.2,0.6,1.2
79127,24.9,59.5,0.08,18.3,0.0,-0.1,5.0,24.35,0.35,1.2
79131,24.9,59.5,0.08,18.3,0.0,-0.1,5.0,24.35,0.35,1.2
79150,24.1,63.1,0.09,18.3,0.0,0.0,5.0,24.9,0.4,1.2
79170,24.1,63.1,0.09,18.3,0.0,-0.2,5.0,24.44,0.35,1.2
79192,23.6,60.4,0.06,18.3,0.0,-0.5,11.0,23.1,0.35,1.2
79193,23.6,60.4,0.06,18.3,0.0,-0.5,11.0,23.1,0.35,1.2
79194,23.6,60.4,0.06,18.3,0.0,-0.4,8.0,23.56,0.4,1.2
79198,23.6,60.4,0.06,18.3,0.0,-0.4,8.0,23.56,0.4,1.2
79199,23.6,60.4,0.06,18.3,0.0,-0.4,8.0,23.56,0.4,1.2
79200,23.6,60.4,0.06,18.3,0.0,-0.4,8.0,23.56,0.4,1.2
79205,23.4,62.0,0.09,18.3,0.0,-0.4,8.0,23.62,0.4,1.2
79211,23.4,62.0,0.09,18.3,0.0,-0.4,8.0,23.62,0.4,1.2
79212,23.4,62.0,0.09,18.3,0.0,0.0,5.0,25.39,0.6,1.2
79213,23.4,62.0,0.09,18.3,0.0,-0.5,11.0,23.15,0.35,1.2
79214,23.4,62.0,0.09,18.3,0.0,-0.4,8.0,23.62,0.4,1.2
79215,23.4,62.0,0.09,18.3,0.0,-0.5,11.0,23.15,0.35,1.2
79216,23.4,62.0,0.09,18.3,0.0,-0.4,8.0,23.62,0.4,1.2
79220,23.4,62.0,0.09,18.3,0.0,0.0,5.0,25.39,0.6,1.2
79229,23.4,62.0,0.09,18.3,0.0,-0.4,8.0,23.62,0.4,1.2
79247,27.5,59.6,0.09,18.3,0.0,1.0,26.0,28.36,0.4,1.2
79259,28.4,58.3,0.1,18.3,0.0,1.1,32.0,28.73,0.35,1.2
79282,28.4,58.3,0.1,18.3,0.0,1.1,32.0,28.73,0.35,1.2
79288,27.4,59.2,0.06,18.3,0.0,0.9,24.0,28.05,0.4,1.2
79308,27.4,59.2,0.06,18.3,0.0,0.9,21.0,27.64,0.35,1.2
79309,27.4,59.2,0.06,18.3,0.0,0.9,21.0,27.64,0.35,1.2
79324,27.2,60.8,0.09,18.3,0.0,0.7,16.0,27.29,0.35,1.2
79328,27.2,60.8,0.09,18.3,0.0,0.8,18.0,27.71,0.4,1.2
79341,23.6,51.7,0.11,22.1,0.0,-0.5,10.0,23.4,0.35,1.2
79344,23.6,51.7,0.11,22.1,0.0,-0.5,10.0,23.4,0.35,1.2
79356,23.6,51.7,0.11,22.1,0.0,0.0,5.0,25.48,0.6,1.2
79369,23.3,47.0,0.07,22.1,0.0,-0.7,16.0,22.56,0.35,1.2
79370,23.3,47.0,0.07,22.1,0.0,-0.6,12.0,22.99,0.4,1.2
79373,23.3,47.0,0.07,22.1,0.0,-0.7,16.0,22.56,0.35,1.2
79374,23.3,47.0,0.07,22.1,0.0,-0.7,16.0,22.56,0.35,1.2
79379,23.3,47.0,0.07,22.1,0.0,-0.7,16.0,22.56,0.35,1.2
79380,23.3,47.0,0.07,22.1,0.0,-0.6,12.0,22.99,0.4,1.2
79381,23.3,47.0,0.07,22.1,0.0,-0.6,12.0,22.99,0.4,1.2
79387,23.3,47.0,0.07,22.1,0.0,-0.7,16.0,22.56,0.35,1.2
79395,23.1,55.5,0.06,22.1,0.0,-0.1,5.0,24.6,0.6,1.2
79401,23.1,55.5,0.06,22.1,0.0,-0.7,17.0,22.41,0.35,1.2
79407,23.1,55.5,0.06,22.1,0.0,-0.7,17.0,22.41,0.35,1.2
79410,23.1,55.5,0.06,22.1,0.0,-0.7,17.0,22.41,0.35,1.2
79411,23.1,55.5,0.06,22.1,0.0,-0.6,13.0,22.87,0.4,1.2
79412,23.1,55.5,0.06,22.1,0.0,-0.6,13.0,22.87,0.4,1.2
79413,23.1,55.5,0.06,22.1,0.0,-0.6,13.0,22.87,0.4,1.2
79414,23.1,55.5,0.06,22.1,0.0,-0.6,13.0,22.87,0.4,1.2
79415,23.1,55.5,0.06,22.1,0.0,-0.6,13.0,22.87,0.4,1.2
79416,23.1,55.5,0.06,22.1,0.0,0.0,5.0,25.02,0.65,1.2
79418,23.1,55.5,0.06,22.1,0.0,-0.1,5.0,24.6,0.6,1.2
79422,21.1,56.4,0.06,22.1,0.0,-1.2,34.0,21.26,0.4,1.2
79429,21.1,56.4,0.06,22.1,0.0,-1.2,34.0,21.26,0.4,1.2
79430,21.1,56.4,0.06,22.1,0.0,-0.6,13.0,22.98,0.6,1.2
79431,21.1,56.4,0.06,22.1,0.0,-0.6,13.0,22.98,0.6,1.2
79432,21.1,56.4,0.06,22.1,0.0,-1.2,34.0,21.26,0.4,1.2
79439,21.1,56.4,0.06,22.1,0.0,-0.5,11.0,23.4,0.65,1.2
79444,21.1,56.4,0.06,22.1,0.0,-1.2,34.0,21.26,0.4,1.2
79445,21.1,56.4,0.06,22.1,0.0,-1.3,42.0,20.82,0.35,1.2
79446,21.1,56.4,0.06,22.1,0.0,-1.2,34.0,21.26,0.4,1.2
79448,21.1,56.4,0.06,22.1,0.0,-0.5,11.0,23.4,0.65,1.2
79453,23.4,60.9,0.08,22.1,0.0,-0.5,9.0,23.38,0.4,1.2
79461,23.4,60.9,0.08,22.1,0.0,0.0,5.0,25.15,0.6,1.2
79463,23.4,60.9,0.08,22.1,0.0,-0.5,9.0,23.38,0.4,1.2
79468,23.4,60.9,0.08,22.1,0.0,-0.6,12.0,22.91,0.35,1.2
79469,23.4,60.9,0.08,22.1,0.0,0.0,5.0,25.15,0.6,1.2
79470,23.4,60.9,0.08,22.1,0.0,-0.6,12.0,22.91,0.35,1.2
79473,23.4,60.9,0.08,22.1,0.0,-0.6,12.0,22.91,0.35,1.2
79474,23.4,60.9,0.08,22.1,0.0,-0.5,9.0,23.38,0.4,1.2
79476,23.4,60.9,0.08,22.1,0.0,-0.6,12.0,22.91,0.35,1.2
79478,23.4,60.9,0.08,22.1,0.0,-0.6,12.0,22.91,0.35,1.2
79480,22.2,59.6,0.14,22.1,0.0,-0.4,9.0,23.99,0.65,1.2
79481,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79487,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79489,22.2,59.6,0.14,22.1,0.0,-1.1,29.0,21.78,0.4,1.2
79490,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79491,22.2,59.6,0.14,22.1,0.0,-1.2,37.0,21.35,0.35,1.2
79492,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79494,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79495,22.2,59.6,0.14,22.1,0.0,-1.1,29.0,21.78,0.4,1.2
79496,22.2,59.6,0.14,22.1,0.0,-1.1,29.0,21.78,0.4,1.2
79498,22.2,59.6,0.14,22.1,0.0,-1.2,37.0,21.35,0.35,1.2
79501,22.2,59.6,0.14,22.1,0.0,-0.6,11.0,23.56,0.6,1.2
79506,22.2,59.6,0.14,22.1,0.0,-0.4,9.0,23.99,0.65,1.2
79512,26.0,57.3,0.07,22.1,0.0,0.2,6.0,25.34,0.35,1.2
79515,26.0,57.3,0.07,22.1,0.0,0.2,6.0,25.34,0.35,1.2
79521,26.0,57.3,0.07,22.1,0.0,0.3,7.0,25.78,0.4,1.2
79524,26.0,57.3,0.07,22.1,0.0,0.2,6.0,25.34,0.35,1.2
79526,26.0,57.3,0.07,22.1,0.0,0.2,6.0,25.34,0.35,1.2
79528,26.0,57.3,0.07,22.1,0.0,0.3,7.0,25.78,0.4,1.2
79529,26.0,57.3,0.07,22.1,0.0,0.2,6.0,25.34,0.35,1.2
79539,25.8,59.1,0.09,22.1,0.0,0.3,7.0,25.97,0.4,1.2
79544,25.8,59.1,0.09,22.1,0.0,0.2,6.0,25.53,0.35,1.2
79546,25.8,59.1,0.09,22.1,0.0,0.3,7.0,25.97,0.4,1.2
79549,25.8,59.1,0.09,22.1,0.0,0.7,16.0,28.0,0.65,1.2
79555,25.8,59.1,0.09,22.1,0.0,0.2,6.0,25.53,0.35,1.2
79556,25.8,59.1,0.09,22.1,0.0,0.2,6.0,25.53,0.35,1.2
79557,25.8,59.1,0.09,22.1,0.0,0.3,7.0,25.97,0.4,1.2
79564,25.8,59.1,0.09,22.1,0.0,0.6,14.0,27.62,0.6,1.2
79569,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79571,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79572,21.3,48.4,0.08,0.7,0.0,-1.0,27.0,21.58,0.5,1.2
79573,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79575,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79580,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79582,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79584,21.3,48.4,0.08,0.7,0.0,-1.0,27.0,21.58,0.5,1.2
79585,21.3,48.4,0.08,0.7,0.0,-1.0,27.0,21.58,0.5,1.2
79587,21.3,48.4,0.08,0.7,0.0,-0.4,9.0,23.65,0.75,1.2
79588,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79594,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79595,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79596,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79599,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79600,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79608,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79610,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79611,20.9,48.1,0.07,0.7,0.0,-0.5,11.0,23.25,0.75,1.2
79613,18.6,49.8,0.14,0.7,0.0,-1.3,38.0,20.95,0.75,1.2
79618,18.6,49.8,0.14,0.7,0.0,-1.3,38.0,20.95,0.75,1.2
79625,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79627,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79628,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79630,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79633,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79636,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79639,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79640,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79643,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79644,20.2,49.5,0.07,0.7,0.0,-0.7,16.0,22.52,0.75,1.2
79649,22.6,48.3,0.08,0.7,0.0,-0.6,12.0,23.07,0.5,1.2
79665,22.6,48.3,0.08,0.7,0.0,-0.1,5.0,25.09,0.75,1.2
79669,22.6,48.3,0.08,0.7,0.0,-0.1,5.0,25.09,0.75,1.2
79677,23.0,48.5,0.06,0.7,0.0,0.1,5.0,25.54,0.75,1.2
79679,23.0,48.5,0.06,0.7,0.0,0.1,5.0,25.54,0.75,1.2
79681,23.0,48.5,0.06,0.7,0.0,0.1,5.0,25.54,0.75,1.2
79691,23.0,48.5,0.06,0.7,0.0,0.1,5.0,25.54,0.75,1.2
79695,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79699,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79700,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79704,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79705,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79707,17.2,52.8,0.13,0.7,0.0,-2.3,87.0,17.75,0.5,1.2
79709,17.2,52.8,0.13,0.7,0.0,-2.3,87.0,17.75,0.5,1.2
79710,17.2,52.8,0.13,0.7,0.0,-2.3,87.0,17.75,0.5,1.2
79713,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79714,17.2,52.8,0.13,0.7,0.0,-2.3,87.0,17.75,0.5,1.2
79715,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79716,17.2,52.8,0.13,0.7,0.0,-1.5,50.0,19.96,0.75,1.2
79720,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79725,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79726,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79729,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79730,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79742,19.2,54.8,0.09,0.7,0.0,-0.9,24.0,21.65,0.75,1.2
79749,19.7,50.1,0.08,0.7,0.0,-1.4,44.0,20.56,0.5,1.2
79752,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79754,19.7,50.1,0.08,0.7,0.0,-1.4,44.0,20.56,0.5,1.2
79755,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79762,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79763,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79764,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79766,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79769,19.7,50.1,0.08,0.7,0.0,-0.7,16.0,22.65,0.75,1.2
79772,21.7,47.0,0.05,0.7,0.0,-0.3,7.0,24.23,0.75,1.2
79774,21.7,47.0,0.05,0.7,0.0,-0.3,7.0,24.23,0.75,1.2
79778,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79780,21.7,47.0,0.05,0.7,0.0,-0.3,7.0,24.23,0.75,1.2
79781,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79782,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79787,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79788,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79790,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79792,21.7,47.0,0.05,0.7,0.0,-0.8,20.0,22.19,0.5,1.2
79795,20.9,56.8,0.09,0.7,0.0,-1.1,30.0,21.26,0.5,1.2
79798,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79799,20.9,56.8,0.09,0.7,0.0,-1.1,30.0,21.26,0.5,1.2
79802,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79803,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79807,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79808,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79809,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79812,20.9,56.8,0.09,0.7,0.0,-1.1,30.0,21.26,0.5,1.2
79813,20.9,56.8,0.09,0.7,0.0,-0.5,10.0,23.39,0.75,1.2
79814,20.9,56.8,0.09,0.7,0.0,-1.1,30.0,21.26,0.5,1.2
79815,20.9,56.8,0.09,0.7,0.0,-1.1,30.0,21.26,0.5,1.2
79817,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79818,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79820,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79826,20.5,49.1,0.07,7.3,0.0,-1.2,37.0,20.9,0.5,1.2
79828,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79830,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79834,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79835,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79841,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79843,20.5,49.1,0.07,7.3,0.0,-0.6,13.0,22.98,0.75,1.2
79844,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79848,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79849,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79851,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79852,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79853,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79860,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79866,21.0,53.4,0.1,7.3,0.0,-0.5,11.0,23.27,0.75,1.2
79871,21.4,53.2,0.11,7.3,0.0,-0.8,18.0,22.42,0.5,1.2
79876,21.4,53.2,0.11,7.3,0.0,-0.8,18.0,22.42,0.5,1.2
79878,21.4,53.2,0.11,7.3,0.0,-0.3,7.0,24.5,0.75,1.2
79884,21.4,53.2,0.11,7.3,0.0,-0.3,7.0,24.5,0.75,1.2
79885,21.4,53.2,0.11,7.3,0.0,-0.8,18.0,22.42,0.5,1.2
79887,21.4,53.2,0.11,7.3,0.0,-0.3,7.0,24.5,0.75,1.2
79893,21.4,53.2,0.11,7.3,0.0,-0.3,7.0,24.5,0.75,1.2
79900,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79902,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79903,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79906,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79911,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79912,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79914,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79915,21.6,50.3,0.07,7.3,0.0,-0.3,7.0,24.15,0.75,1.2
79927,22.0,54.7,0.07,7.3,0.0,-0.2,6.0,24.65,0.75,1.2
79932,22.0,54.7,0.07,7.3,0.0,-0.2,6.0,24.65,0.75,1.2
79938,22.0,54.7,0.07,7.3,0.0,-0.2,6.0,24.65,0.75,1.2
79940,22.0,54.7,0.07,7.3,0.0,-0.2,6.0,24.65,0.75,1.2
79943,22.0,54.7,0.07,7.3,0.0,-0.2,6.0,24.65,0.75,1.2
79945,20.9,49.3,0.11,7.3,0.0,-0.5,9.0,23.82,0.75,1.2
79949,20.9,49.3,0.11,7.3,0.0,-0.5,9.0,23.82,0.75,1.2
79960,20.9,49.3,0.11,7.3,0.0,-0.5,9.0,23.82,0.75,1.2
79968,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79969,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79971,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79973,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79974,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79984,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79986,22.3,47.0,0.05,7.3,0.0,-0.1,5.0,24.87,0.75,1.2
79995,19.7,53.4,0.12,7.3,0.0,-0.9,23.0,21.96,0.75,1.2
79996,19.7,53.4,0.12,7.3,0.0,-0.9,23.0,21.96,0.75,1.2
80001,19.7,53.4,0.12,7.3,0.0,-0.9,23.0,21.96,0.75,1.2
80002,19.7,53.4,0.12,7.3,0.0,-0.9,23.0,21.96,0.75,1.2
80008,19.7,53.4,0.12,7.3,0.0,-0.9,23.0,21.96,0.75,1.2
80014,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80017,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80018,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80019,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80020,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80021,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80023,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80024,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80026,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80027,22.3,50.1,0.14,7.3,0.0,-0.8,19.0,22.7,0.5,1.2
80028,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80029,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80030,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80031,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80032,22.3,50.1,0.14,7.3,0.0,-0.3,6.0,24.76,0.75,1.2
80033,22.3,50.1,0.14,7.3,0.0,-0.8,19.0,22.7,0.5,1.2
80040,21.9,53.2,0.09,7.3,0.0,-0.2,6.0,24.35,0.75,1.2
80048,21.9,53.2,0.09,7.3,0.0,-0.2,6.0,24.35,0.75,1.2
80052,21.9,53.2,0.09,7.3,0.0,-0.2,6.0,24.35,0.75,1.2
80055,21.9,53.2,0.09,7.3,0.0,-0.2,6.0,24.35,0.75,1.2
80058,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80061,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80062,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80064,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80068,22.5,52.2,0.07,7.3,0.0,-0.6,13.0,22.85,0.5,1.2
80069,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80072,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80075,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80077,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80083,22.5,52.2,0.07,7.3,0.0,-0.1,5.0,24.93,0.75,1.2
80090,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80091,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80094,21.5,59.8,0.14,13.2,0.0,-1.0,28.0,21.78,0.5,1.2
80096,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80100,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80101,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80104,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80110,21.5,59.8,0.14,13.2,0.0,-0.5,9.0,23.96,0.75,1.2
80112,22.3,58.4,0.12,13.2,0.0,-0.7,17.0,22.54,0.5,1.2
80114,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80119,22.3,58.4,0.12,13.2,0.0,-0.7,17.0,22.54,0.5,1.2
80122,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80124,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80126,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80129,22.3,58.4,0.12,13.2,0.0,-0.7,17.0,22.54,0.5,1.2
80130,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80131,22.3,58.4,0.12,13.2,0.0,-0.7,17.0,22.54,0.5,1.2
80132,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80133,22.3,58.4,0.12,13.2,0.0,-0.7,17.0,22.54,0.5,1.2
80134,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80138,22.3,58.4,0.12,13.2,0.0,-0.2,6.0,24.72,0.75,1.2
80142,23.2,62.2,0.05,13.2,0.0,-0.3,7.0,23.87,0.5,1.2
80144,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80148,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80150,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80152,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80153,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80158,23.2,62.2,0.05,13.2,0.0,-0.3,7.0,23.87,0.5,1.2
80163,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80164,23.2,62.2,0.05,13.2,0.0,0.2,6.0,26.02,0.75,1.2
80171,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80173,21.5,63.6,0.12,13.2,0.0,-1.0,24.0,21.82,0.5,1.2
80174,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80176,21.5,63.6,0.12,13.2,0.0,-1.0,24.0,21.82,0.5,1.2
80179,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80180,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80181,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80182,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
80184,21.5,63.6,0.12,13.2,0.0,-0.4,8.0,24.05,0.75,1.2
